Codigo Inventario,Registro Contable,Fecha Movimiento,Cod. Almacén,Nom. Almacen,Cod. Producto,Nombre Producto,Cod. Comercial,Codigo Unidad Medida,Nombre Unidad Medida,Clase,Sub Clase,Sub Sub Clase,Marca,Temporada,Tipo Operacion,Nombre Tipo Operacion,Cod. Ref,Cod. Tipo Documento,Tipo Documento,Nro. Serie,Nro. Documento,Cod. Doc. Final,Nro. Serie Doc. Final,Nro. Doc. Final,Movimiento,Unid. Medida Registro,Cantidad,Factor,Unidad Medida Base,Cantidad Entrada,Costo Entrada,Total Entrada,Cantidad Salida,Costo Salida,Total Salida,Saldo Cantidad,Saldo Costo,Saldo Total,U.M. Sin Convertir,Cantidad Sin Convertir,Cantidad Secundaria Entrada,Cantidad Secundaria Salida,Saldo Cantidad Secundaria,Tipo Existencia,Nombre Existencia,Cod. Centro Costos,Nombre Centro Costos,Cod. Sub Centro Costos,Nombre Sub Centro Costos,Cod. Sub Sub Centro Costos,Nombre Sub Sub Centro Costos,Magen Venta,Numero de Documento Auxiliar,Nombre Auxiliar
INV000300599,INPR_LD04-00750,2025-04-30 09:00:01,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,54,P TERMINADO CREMOLADAS,,  ,,,,,,,Entrada,UND,30,1,Unidades,30,32.7858874,983.576622,0,0,0,145,40.58332960689655,5884.582793,,,0,0,0,01,MERCADERÍA,07,FABRICA,0701,CREMOLADAS,070106,COSTO DE COMPRAS,0,,
INV000306786,INS6_LD04-00315,2025-04-30 09:01:00,A11,ALMACEN VENTAS,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,01,Venta Nacional,,  ,,,,,,,Salida,UND,2,1,Unidades,0,0,0,2,23.310709,46.621418,50,19.610246,980.5123,UND,2,0,1,-3,01,MERCADERÍA,07,FABRICA,0711,VENTA FÁBRICA,071101,VENTA FABRICA,0,20175642341,ESTACION DE SERVICIOS SAN JOSE S.A.C.
INV000306808,INS6_LD04-00333,2025-04-30 09:12:00,A11,ALMACEN VENTAS,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,01,Venta Nacional,,  ,,,,,,,Salida,UND,8,1,Unidades,0,0,0,8,23.310709,186.485672,42,18.905395904761903,794.026628,UND,8,0,1,-4,01,MERCADERÍA,07,FABRICA,0711,VENTA FÁBRICA,071101,VENTA FABRICA,0,20609141540,CORPORACION TALLAN S.A.C.
INV000256056,INPR_LD04-00130,2025-04-30 09:21:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,5,1,Unidades,0,0,0,5,23.29036,116.4518,140,41.200935664285716,5768.130993,UND,5,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000256056,INPR_LD04-00130,2025-04-30 09:21:00,A05,ALMACEN CHALAN OPEN,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,5,1,Unidades,5,19.82273,99.11365,0,0,0,151.596,19.822745309902636,3005.048898,UND,5,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000256057,INPR_LD04-00131,2025-04-30 10:07:00.143000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,12,1,Unidades,0,0,0,12,23.242198,278.906376,128,42.8845673203125,5489.224617,UND,12,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000256057,INPR_LD04-00131,2025-04-30 10:07:00.143000,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,12,1,Unidades,12,19.82273,237.87276,0,0,0,265.199,19.822737329326277,5256.970117,UND,12,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000306801,INS6_LD04-00330,2025-04-30 11:20:01,A11,ALMACEN VENTAS,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,01,Venta Nacional,,  ,,,,,,,Salida,UND,10,1,Unidades,0,0,0,10,23.242198,232.42198,32,17.55014525,561.604648,UND,10,0,1,-5,01,MERCADERÍA,07,FABRICA,0711,VENTA FÁBRICA,071101,VENTA FABRICA,0,20609141540,CORPORACION TALLAN S.A.C.
INV000306275,INS2_LD04-00106,2025-04-30 12:44:48.787000,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,52,Consumo,,  ,,,,,,,Salida,UND,3.12,1,Unidades,0,0,0,3.12,23.242198,72.515658,172.449,19.760875789363812,3407.743269,UND,3.12,0,0,0,01,MERCADERÍA,02,TIENDA GRAU,0201,VENTA GRAU,020106,GASTOS ADMINISTRATIVOS,0,,
INV000306296,INS4_LD04-00036,2025-04-30 13:13:21.890000,A05,ALMACEN CHALAN OPEN,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,52,Consumo,,  ,,,,,,,Salida,UND,0.6,1,Unidades,0,0,0,0.6,23.242198,13.945319,150.996,19.809157719409786,2991.103579,UND,0.6,0,0,0,01,MERCADERÍA,04,TIENDA OPEN,0401,VENTA OPEN,040104,GASTOS ADMINISTRATIVOS,0,,
INV000306802,INS6_LD04-00331,2025-04-30 13:29:00,A11,ALMACEN VENTAS,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,01,Venta Nacional,,  ,,,,,,,Salida,UND,9,1,Unidades,0,0,0,9,23.242198,209.179782,23,15.322820260869566,352.424866,UND,9,0,1,-6,01,MERCADERÍA,07,FABRICA,0711,VENTA FÁBRICA,071101,VENTA FABRICA,0,20609141540,CORPORACION TALLAN S.A.C.
INV000306303,INS5_LD04-00107,2025-04-30 13:38:51.210000,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,52,Consumo,,  ,,,,,,,Salida,UND,0.55,1,Unidades,0,0,0,0.55,23.242198,12.783209,86.313,19.80094150359737,1709.078664,UND,0.55,0,0,0,01,MERCADERÍA,05,TIENDA MEGA,0501,VENTA MEGA,050104,GASTOS ADMINISTRATIVOS,0,,
INV000306306,INGN_LD04-02074,2025-04-30 14:07:24.500000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,52,Consumo,,  ,,,,,,,Salida,UND,5.03,1,Unidades,0,0,0,5.03,23.242198,116.908256,194.992,19.734522775293346,3848.074065,UND,5.03,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010106,GASTOS ADMINISTRATIVOS,0,,
INV000301309,INPR_LD04-00889,2025-04-30 16:04:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,4,1,Unidades,0,0,0,4,23.225673,92.902692,124,43.5187252016129,5396.321925,UND,4,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,20102351038,EL CHALAN SAC
INV000301309,INPR_LD04-00889,2025-04-30 16:04:00,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,4,1,Unidades,4,19.82273,79.29092,0,0,0,90.313,19.80190652508498,1788.369584,UND,4,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,20102351038,EL CHALAN SAC
INV000306649,INS7_LD04-00132,2025-04-30 22:02:08.697000,A15,ALMACEN MANCORA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,52,Consumo,,  ,,,,,,,Salida,UND,0.55,1,Unidades,0,0,0,0.55,23.225673,12.77412,22.675,19.740190033076075,447.608809,UND,0.55,0,0,0,01,MERCADERÍA,06,TIENDA MANCORA,0601,VENTA MANCORA,060104,GASTOS ADMINISTRATIVOS,0,,
INV000306391,INGN_LD04-02075,2025-04-30 23:53:20.217000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,01,Venta Nacional,,  ,,,,,,,Salida,UND,183.95,1,Unidades,0,0,0,183.95,23.225673,4272.362548,11.042,-38.424966853830824,-424.288484,UND,183.95,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010108,VENTA,0,,
INV000306327,INS2_LD04-00106,2025-04-30 23:53:25.707000,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,01,Venta Nacional,,  ,,,,,,,Salida,UND,163.86,1,Unidades,0,0,0,163.86,23.225673,3805.758778,8.589,-46.34014541855862,-398.015509,UND,163.86,0,0,0,01,MERCADERÍA,02,TIENDA GRAU,0201,VENTA GRAU,020109,VENTA,0,,
INV000306378,INS4_LD04-00037,2025-04-30 23:55:28.817000,A05,ALMACEN CHALAN OPEN,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,01,Venta Nacional,,  ,,,,,,,Salida,UND,144.54,1,Unidades,0,0,0,144.54,23.225673,3357.038775,6.456,-56.68141201982652,-365.935196,UND,144.54,0,0,0,01,MERCADERÍA,04,TIENDA OPEN,0401,VENTA OPEN,040106,VENTA,0,,
INV000306387,INS5_LD04-00107,2025-04-30 23:55:52.067000,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,01,Venta Nacional,,  ,,,,,,,Salida,UND,85.23089999999999,1,Unidades,0,0,0,85.2309,23.225673,1979.545013,5.0821,-37.61740796127585,-191.175429,UND,85.2309,0,0,0,01,MERCADERÍA,05,TIENDA MEGA,0501,VENTA MEGA,050107,VENTA,0,,
INV000306397,INS7_LD04-00131,2025-04-30 23:56:01.163000,A15,ALMACEN MANCORA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,01,Venta Nacional,,  ,,,,,,,Salida,UND,18.27,1,Unidades,0,0,0,18.27,23.225674,424.333064,4.405,5.283937570942111,23.275745,UND,18.27,0,0,0,01,MERCADERÍA,06,TIENDA MANCORA,0601,VENTA MANCORA,060107,VENTA MANCORA,0,,
INV000306841,INS3_LD04-00114,2025-04-30 23:56:57.667000,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,52,Consumo,,  ,,,,,,,Salida,UND,0.9,1,Unidades,0,0,0,0.9,23.225674,20.903107,264.299,19.811149531401934,5236.06701,UND,0.9,0,0,0,01,MERCADERÍA,03,TIENDA REAL,0301,VENTA REAL,030104,GASTOS ADMINISTRATIVOS,0,,
INV000306364,INS3_LD04-00111,2025-04-30 23:58:16.210000,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,01,Venta Nacional,,  ,,,,,,,Salida,UND,251.02999999999997,1,Unidades,0,0,0,251.03,23.225674,5830.340944,13.269,-44.78664059085086,-594.273934,UND,251.03,0,0,0,01,MERCADERÍA,03,TIENDA REAL,0301,VENTA REAL,030106,VENTA,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.474,,42848.078979,1813.6309,,39049.744994,195.8431,,3798.333985,,,,,,,,,,,,,,,,
